"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74499404741","2020-01-02T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","21","28",,,,,"74",,"CLR:00","29.46","10.00","26","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07701/02/20 07:50:02 METAR KSCH 021250Z 19004KT 10SM CLR M02/M06 A2986 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T08:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","23","30",,,,,"75",,"CLR:00","29.47","10.00","28","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07101/02/20 08:50:02 METAR KSCH 021350Z 16003KT 10SM CLR M01/M05 A2988 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T09:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","23","32",,,,,"69",,"CLR:00","29.47","10.00","29","200",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/02/20 09:45:02 METAR KSCH 021445Z 20005KT 10SM CLR 00/M05 A2988 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T11:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","25","36",,,,,"65",,"CLR:00","29.44","10.00","32","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/02/20 11:45:02 METAR KSCH 021645Z 18003KT 10SM CLR 02/M04 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T13:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","27","41",,,,,"57",,"CLR:00","29.39","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/02/20 13:45:02 METAR KSCH 021845Z 00000KT 10SM CLR 05/M03 A2980 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T14:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","27","43",,,,,"53",,"FEW:02 250","29.41","15.00","37","190",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/02/20 14:50:02 METAR KSCH 021950Z 19005KT 15SM FEW250 06/M03 A2981 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T15:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","27","41",,,,,"57",,"SCT:04 250","29.39","15.00","35","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/02/20 15:50:02 METAR KSCH 022050Z 17004KT 15SM SCT250 05/M03 A2980 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T16:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","28","39",,,,,"65",,"SCT:04 250","29.38","15.00","35","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/02/20 16:50:02 METAR KSCH 022150Z 19004KT 15SM SCT250 04/M02 A2978 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T17:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","28","39",,,,,"65",,"SCT:04 65","29.36","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/02/20 17:55:02 METAR KSCH 022255Z 00000KT 10SM SCT065 04/M02 A2977 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T18:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","28","41",,,,,"61",,"BKN:07 65","29.36","10.00","36","170",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/02/20 18:55:02 METAR KSCH 022355Z 17003KT 10SM BKN065 05/M02 A2977 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T19:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","28","41",,,,,"61",,"OVC:08 55","29.36","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/02/20 19:49:01 METAR KSCH 030049Z 00000KT 10SM OVC055 05/M02 A2977 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","28","39",,,,,"65",,"BKN:07 50 OVC:08 60","29.38","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08001/02/20 20:53:01 METAR KSCH 030153Z 00000KT 10SM BKN050 OVC060 04/M02 A2978 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-02T21:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","27","39",,,,,"61",,"OVC:08 50","29.39","10.00","34","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07801/02/20 21:55:01 METAR KSCH 030255Z 00000KT 10SM OVC050 04/M03 A2979 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T07:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","28","34",,,,,"81",,"OVC:08 44","29.38","10.00","32","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07901/03/20 07:46:02 METAR KSCH 031246Z 00000KT 10SM OVC044 01/M02 A2978 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T08:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","30",,,,,,,,"OVC:08 42","29.38","10.00",,"220",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/03/20 08:47:02 METAR KSCH 031347Z 22003KT 10SM OVC042 02/M01 A2978 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T09:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","30","37",,,,,"75",,"SCT:04 120","29.39","10.00","34","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/03/20 09:59:02 METAR KSCH 031459Z 00000KT 10SM SCT120 03/M01 A2980 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","30","39",,,,,"70",,"BKN:07 110","29.39","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/03/20 10:50:02 METAR KSCH 031550Z 00000KT 10SM BKN110 04/M01 A2980 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T11:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","30","39",,,,,"70",,"OVC:08 110","29.36","10.00","35","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/03/20 11:48:02 METAR KSCH 031648Z 00000KT 10SM OVC110 04/M01 A2976 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T12:54:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","30","43",,,,,"61",,"BKN:07 110","29.33","10.00","38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/03/20 12:54:02 METAR KSCH 031754Z 00000KT 10SM BKN110 06/M01 A2973 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T13:57:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","32","43",,,,,"66",,"SCT:04 90 OVC:08 120","29.33","10.00","38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07901/03/20 13:57:02 METAR KSCH 031857Z 00000KT 10SM SCT090 OVC120 06/00 A2973 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T15:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","34","43",,"-DZ:01 |DZ |DZ",,,"71",,"BKN:07 36 OVC:08 75","29.36","10.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08301/03/20 15:55:02 METAR KSCH 032055Z 00000KT 10SM -DZ BKN036 OVC075 06/01 A2976 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T16:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","34","39",,,,,"81",,"BKN:07 38 OVC:08 120","29.36","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07901/03/20 16:55:02 METAR KSCH 032155Z 00000KT 10SM BKN038 OVC120 04/01 A2977 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T17:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","34","39",,,,,"81",,"OVC:08 36","29.36","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/03/20 17:55:02 METAR KSCH 032255Z 00000KT 10SM OVC036 04/01 A2977 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T18:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","34","39",,,,,"81",,"OVC:08 32","29.38","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/03/20 18:48:02 METAR KSCH 032348Z 00000KT 10SM OVC032 04/01 A2978 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T20:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","34","37",,,,,"87",,"OVC:08 34","29.41","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/03/20 20:48:01 METAR KSCH 040148Z 00000KT 10SM OVC034 03/01 A2981 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T21:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","34","37",,,,,"87",,"BKN:07 23 OVC:08 35","29.41","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/03/20 21:55:01 METAR KSCH 040255Z 00000KT 10SM BKN023 OVC035 03/01 A2982 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-03T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0727","1634",
"74499404741","2020-01-04T07:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.69","37","37",,,,,"100",,"SCT:04 3 OVC:08 15","29.29","2.50","37","020",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08801/04/20 07:59:02 METAR KSCH 041259Z 02003KT 2 1/2SM SCT003 OVC015 03/03 A2969 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T08:57:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.69","37","37",,"* ||DZ",,,"100",,"OVC:08 4","29.29",,"37","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07501/04/20 08:57:02 METAR KSCH 041357Z 03003KT 2 SM DZ OVC004 03/03 A2969 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.67","37","39",,"* ||DZ",,,"93",,"OVC:08 4","29.27",,"38","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07501/04/20 09:52:02 METAR KSCH 041452Z 04006KT 2 SM DZ OVC004 04/03 A2967 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T10:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.65","37","37",,"* ||DZ",,,"100",,"OVC:08 4","29.25",,"37","050",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07601/04/20 10:48:02 METAR KSCH 041548Z 05008KT 2 SM -DZ OVC004 03/03 A2965 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T11:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","37","37",,"* ||DZ",,,"100",,"OVC:08 4","29.21",,"37","040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07501/04/20 11:46:02 METAR KSCH 041646Z 04008KT 2 SM DZ OVC004 03/03 A2961 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T12:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.57","37","37",,"-RA:02 |RA |RA",,,"100",,"OVC:08 4","29.17","2.50","37","050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07901/04/20 12:59:02 METAR KSCH 041759Z 05007KT 2 1/2SM -RA OVC004 03/03 A2957 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T13:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.56","37","37",,"-RA:02 |RA |RA",,,"100",,"OVC:08 4","29.16","3.00","37","010",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07501/04/20 13:45:02 METAR KSCH 041845Z 01008KT 3SM -RA OVC004 03/03 A2956 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T14:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.56","37","37",,"BR:1 ||",,,"100",,"OVC:08 4","29.16","4.00","37","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/04/20 14:55:02 METAR KSCH 041955Z 03004KT 4SM BR OVC004 03/03 A2956 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T15:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","37","37",,"BR:1 ||",,,"100",,"OVC:08 6","29.18","2.00","37","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/04/20 15:46:02 METAR KSCH 042046Z 34003KT 2SM BR OVC006 03/03 A2958 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T16:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","37","37",,,,,"100",,"BKN:07 11 BKN:07 21 OVC:08 26","29.19","10.00","37","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/04/20 16:55:02 METAR KSCH 042155Z 32003KT 10SM BKN011 BKN021 OVC026 03/03 A2959 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T17:54:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","37","37",,,,,"100",,"OVC:08 9","29.19","10.00","37","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/04/20 17:54:02 METAR KSCH 042254Z 30007KT 10SM OVC009 03/03 A2959 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T18:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","37","37",,"BR:1 ||",,,"100",,"OVC:08 9","29.19","5.00","37","360",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07401/04/20 18:49:02 METAR KSCH 042349Z 36005KT 5SM BR OVC009 03/03 A2959 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62","36","36",,"-DZ:01 BR:1 |DZ |DZ",,,"100",,"OVC:08 7","29.22","2.50","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08101/04/20 19:51:01 METAR KSCH 050051Z 00000KT 2 1/2SM -DZBR OVC007 02/02 A2962 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.63","36","36",,,,,"100",,"OVC:08 14","29.23","7.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07601/04/20 20:50:01 METAR KSCH 050150Z 00000KT 7SM OVC014 02/02 A2963 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA DZ BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0727","1635",
"74499404741","2020-01-05T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","21","32",,,,,"64",,"BKN:07 35","29.36","10.00","28","310","31","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08201/05/20 07:50:02 METAR KSCH 051250Z 31014G27KT 10SM BKN035 00/M06 A2977 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T08:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","21","32",,,,,"64",,"BKN:07 33","29.41","10.00","28","310","24","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07601/05/20 08:59:02 METAR KSCH 051359Z 31011G21KT 10SM BKN033 00/M06 A2981 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T09:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","21","32",,,,,"64",,"BKN:07 29 BKN:07 34","29.41","10.00","28","300","23","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08301/05/20 09:50:02 METAR KSCH 051450Z 30010G20KT 10SM BKN029 BKN034 00/M06 A2982 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","19","34",,,,,"56",,"SCT:04 35 BKN:07 43 BKN:07 65","29.42","10.00","29","290","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/05/20 10:53:02 METAR KSCH 051553Z 29016G21KT 10SM SCT035 BKN043 BKN065 01/M07 A2983 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T11:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","19","34",,,,,"56",,"SCT:04 35","29.44","10.00","29","290","29","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07601/05/20 11:46:02 METAR KSCH 051646Z 29013G25KT 10SM SCT035 01/M07 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T12:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","19","34",,,,,"56",,"SCT:04 37 BKN:07 60","29.44","10.00","29","300","25","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08301/05/20 12:45:02 METAR KSCH 051745Z 30010G22KT 10SM SCT037 BKN060 01/M07 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","19","34",,,,,"56",,"SCT:04 36","29.44","15.00","29","300","25","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07601/05/20 13:50:02 METAR KSCH 051850Z 30012G22KT 15SM SCT036 01/M07 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T14:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","19","34",,,,,"56",,"SCT:04 34","29.46","15.00","29","290","28","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07601/05/20 14:55:02 METAR KSCH 051955Z 29013G24KT 15SM SCT034 01/M07 A2986 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","21","32",,,,,"64",,"SCT:04 32 SCT:04 39","29.49","15.00","28","270",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08001/05/20 15:51:02 METAR KSCH 052051Z 27010KT 15SM SCT032 SCT039 00/M06 A2989 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T16:55:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","19","30",,,,,"64",,,,"15.00",,"300","18","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET056METAR KSCH 052155Z 30010G16KT 15SM SCT032 M01/M07 A2991=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
